created_at,text,category
2023-01-17 07:01:30+00:00,pak jokowi hasil jaga ekonomi indonesia tetap stabil tengah ancam resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:01:30+00:00,indonesia tetap optimis tengah ancam global terus bayang resesi ekonomi ri terus tumbuh,1
2023-01-17 07:01:30+00:00,moga indonesia kebal resesi ekonomi ri terus tumbuh,1
2023-01-17 07:01:30+00:00,situasi resesi global tingkat ekonomi ri terus tumbuh,1
2023-01-17 07:01:30+00:00,optimis tidak jadi resesi indonesia ekonomi ri terus tumbuh,1
2023-01-17 07:01:30+00:00,indonesia optimis tengah situasi global bayang resesi ekonomi ri terus tumbuh,1
2023-01-17 07:01:30+00:00,ekonomi ri terus tumbuh tanda kuat di tengah situasi global bayang resesi,1
2023-01-17 07:01:30+00:00,presiden jokowi buat indonesia aman dari ancam resesi global berkat bijak program yg beliau gagas ekonomi ri terus tumbuh,1
2023-01-17 07:01:30+00:00,dari beberapa fakta sebut dapat yakin ekonomi indonesia dapat tahan tengah resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:01:49+00:00,ekonomi dunia hantu resesi jokowi minta semua hati hati jangan salah bikin bijak kecil apa,0
2023-01-17 07:02:00+00:00,hadap situasi ancam global perintah laku bagai strategi optimis tidak jadi resesi ekonomi ri terus tumbuh,1
2023-01-17 07:02:26+00:00,capai sungguh luar biasa dari pak jokowi capai positif ekonomi indonesia bawah perintah pak jokowi fakta jadi tanda kuat indonesia optimis di tengah situasi global bayang resesi ekonomi ri terus tumbuh,1
2023-01-17 07:02:30+00:00,optimis ekonomi indonesia aman dari ancam tekan resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:02:30+00:00,tengah kondisi sulit akibat resesi topang fundamental ekonomi negeri kuat kerja ekonomi masih tetap jaga ekonomi ri terus tumbuh,1
2023-01-17 07:02:30+00:00,indonesia tetap optimis hadap situasi global bayang resesi perintah laku bagai strategi hadap ekonomi ri terus tumbuh,1
2023-01-17 07:02:30+00:00,strategi presiden jokowi bukti ampuh bawa ekonomi indonesia terus stabil tengah resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:02:49+00:00,salut banget sama pak jokowi hasil bawa ekonomi indonesia stabil tengah resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:03:00+00:00,indonesia jadi optimis tengah situasi global bayang resesi terus tunjuk capai positif ekonomi ri terus tumbuh,1
2023-01-17 07:03:04+00:00,meski papar isu resesi jokowi papar capai positif indonesia tengah isu global ekonomi ri terus tumbuh,1
2023-01-17 07:03:30+00:00,ekonomi indonesia era pimpin presiden jokowi terus alami tingkat yg luar biasa tengah ancam resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:03:30+00:00,bijak stop ekspor bahan mentah program hilir buat ekonomi indonesia stabil aman tekan resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:03:30+00:00,hasil perintah kendali inflasi besar buat indonesia aman dari ancam resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:04:00+00:00,harap ekonomi indonesia tetap stabil tengah ancam resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:04:06+00:00,luar biasa ekonomi indonesia terus tumbuh hingga tengah tekan resesi global ekonomi ri terus tumbuh,1
2023-01-17 07:04:30+00:00,patut syukur tengah ancam resesi global ekonomi indonesia terus tumbuh berkat terobos bijak presiden jokowi ekonomi ri terus tumbuh,1
2023-01-17 07:04:30+00:00,kalau lihat dari bagai capai indonesia optimis hadap ancam global bayang resesi ekonomi ri terus tumbuh,1
2023-01-17 07:05:00+00:00,respon cepat beri instansi perintah negara indonesia makin optimis hadap resesi global bijak buat ikut dinamika dunia ekonomi ri terus tumbuh,1
2023-01-17 07:05:00+00:00,tengah ancam resesi global justru ekonomi indonesia makin kuat ekonomi ri terus tumbuh,1
2023-01-17 07:05:00+00:00,ancam resesi terus bayang bayang ekonomi dunia indonesia optimis mampu lewat bukti capai positif berkat bijak perintah ekonomi ri terus tumbuh,1
2023-01-17 07:05:00+00:00,lihat banyak capai positif raih ekonomi indonesia nilai cukup kuat hadap resesi global datang ekonomi ri terus tumbuh,1
2023-01-17 07:05:00+00:00,dapat banyak capai positif indonesia tengah ketidakstabilan global tuju resesi ekonomi ri terus tumbuh,1
2023-01-17 07:05:30+00:00,indonesia optimis tengah situasi global bayang resesi ekonomi ri trus tumbuh,1
2023-01-17 07:05:30+00:00,jurus pak jokowi buat indonesia tahan resesi ekonomi ri terus tumbuh,1
2023-01-17 07:05:30+00:00,ekonomi indonesia tumbuh persen arti indonesia tahan resesi ekonomi ri terus tumbuh,1
2023-01-17 07:56:39+00:00,optimis sih soal capai keren banget tahun hati hati ygy soal tahun tiga dunia bakal resesi ekonomi ri terus tumbuh,1
2023-01-17 08:18:29+00:00,indonesia optimis capai luar biasa waspada turut proyeksi imf negara alami resesi tahun itu momentum pulih ekonomi di jaga bagaimana cara yuk simak postingan ikut,1
2023-01-17 09:11:02+00:00,indonesia tidak dampak resesi ekonomi,1
2023-01-17 09:16:05+00:00,banyak negara maju resesi ekonomi global kira lemah,0
2023-01-17 14:33:02+00:00,ekonomi china tumbuh persen dunia batal resesi,1
2023-01-17 14:47:04+00:00,tiga kepala ekonom sebut resesi ekonomi global sangat mungkin jadi,0
2023-01-17 15:03:20+00:00,iya resesi kan hubung sama ekonomi,0
2023-01-17 18:40:36+00:00,survei wef resesi ekonomi global sangat mungkin jadi,0
2023-01-18 00:09:18+00:00,resesi global ancam tumbuh ekonomi indonesia,0
2023-01-18 01:00:00+00:00,resesi global ancam tumbuh ekonomi indonesia,0
2023-01-18 01:00:02+00:00,tumbuh ekonomi indonesia makin baik it perintah harap belanja jaga ekonomi dari ancam resesi global,1
2023-01-18 01:00:31+00:00,saat resesi global ancam tumbuh ekonomi indonesia justru baik,1
2023-01-18 01:00:32+00:00,tumbuh ekonomi indonesia makin baik meski resesi global ancam,1
2023-01-18 01:01:03+00:00,menteri uang ri sri mulyani resesi global ancam tumbuh ekonomi indonesia,0
2023-01-18 01:02:20+00:00,resesi global ancam tumbuh ekonomi indonesia,0
2023-01-18 01:04:54+00:00,resesi global ancam tumbuh ekonomi indonesia,0
2023-01-18 01:08:48+00:00,menkeu sri mulyani resesi global ancam tumbuh ekonomi indonesia,0
2023-01-18 01:15:30+00:00,presiden jokowi ingat bagai tantang kondisi ekonomi global bisa pengaruh semua negara masuk indonesia imf prediksi negara alami resesi tahun,0
2023-01-18 01:37:03+00:00,sri mulyani resesi global ancam tumbuh ekonomi indonesia,0
2023-01-18 02:00:39+00:00,resesi global ancam tumbuh,0
2023-01-18 02:11:45+00:00,sisi dalam lapor world economic outlook oktober imf prediksi ekonomi global merosot bahkan tiga ekonomi dunia masuk as uni eropa china proyeksi alami resesi akibat perang rusia ukraina dampak pandemi,0
2023-01-18 02:27:03+00:00,ada ekonomi ga stabil mungkin resesi itu lg fokus nabung buat nikah der,1
2023-01-18 03:39:33+00:00,pebisnismuslim news indonesia nilai tidak dampak resesi ekonomi,1
2023-01-18 03:49:54+00:00,ekonomi indonesia ada baik harus siap resesi dunia,1
2023-01-18 03:51:24+00:00,menteri bumn erick thohir ingat ada masalah ekonomi yg hadap indonesia,0
2023-01-18 04:16:36+00:00,ekonomi ri terus tumbuh indonesia tidak dampak resesi,1
2023-01-18 05:02:59+00:00,menteri ajak keluarga bumn satu ini ekonomi indonesia kondisi baik tetap siap utk hadap resesi dunia mulai dari isu lapang kerja hingga energi butuh pokok jadi perhati perintah,1
2023-01-18 06:08:12+00:00,indonesia nilai tidak dampak resesi ekonomi,1
2023-01-18 06:30:56+00:00,ini ekonomi indonesia kondisi baik tetap siap utk hadap resesi dunia mulai dari isu lapang kerja hingga energi butuh pokok jadi perhati perintah,1
2023-01-18 08:42:46+00:00,hadap tantang tahun menteri bumn erick thohir ajak keluarga bumn satu ekonomi indonesia kondisi baik kita tetap siap hadap resesi dunia,1
2023-01-18 08:59:23+00:00,tvr komisi xi dpr ri dpr ri yakin perintah mampu hadap ancam resesi wakil ketua komisi xi dpr ri achmad hatari tegas hutang pengaruh ekonomi indonesia hadap ancam resesi dunia,1
2023-01-18 09:35:46+00:00,menteri bumn pak ngajak bumn amp keluarga bumn satu dlm hadap tantang tahun satu bangun ekonomi bangsa amp jg siap resesi dunia hrs kerja keras untk bukti bumn hadir untk rakyat amp negara,1
2023-01-18 09:37:57+00:00,hadap tantang tahun menteri bumn erick thohir ajak keluarga bumn satu ekonomi indonesia kondisi baik namun bumn antisipasi resesi dunia akan imbas naik sedia butuh pokok,1
2023-01-18 09:46:59+00:00,dasar data dari imf prediksi tahun tiga negara dunia alami resesi presiden jokowi tekan masih jadi uji ekonomi indonesia utk tetap waspada saat tumbuh ekonomi indonesia ada posisi yg sangat baik,0
2023-01-18 09:48:56+00:00,menteri bumn erick thohir ingat ada masalah ekonomi harus hadap indonesia,0
2023-01-18 10:15:28+00:00,bank dunia sebut ekonomi global terus lambat hingga sumber media kolaborasi indonesia,0
2023-01-18 12:23:08+00:00,suram ekonomi taiwan susut persen kuartal iv bakal resesi,0
2023-01-18 13:18:37+00:00,presiden instruksi jajar tetap optimistis arung ekonomi tahun optimisme serta waspada situasi ekonomi global tahun pun jadi tantang banyak negara prediksi alami resesi,1
2023-01-18 13:22:04+00:00,kepala bin ingat semua pihak tetap waspada walaupun indonesia prediksi tidak kena resesi tahun tumbuh ekonomi indonesia di kisar sama,0
2023-01-18 13:51:01+00:00,yakin optimis indonesia mampu atas dampak resesi dunia menteri bumn ajak keluarga bumn satu moga mampu kontribusi ekonomi lebih banyak untuk negara,1
2023-01-18 23:17:14+00:00,resesi jadi ancam ekonomi seluruh dunia,0
2023-01-19 02:04:22+00:00,apbn optimistis waspada tengah risiko tekan geopolitik ancam resesi siap milu gas pol pulih ekonomi,1
2023-01-19 02:40:10+00:00,guncang ekonomi kira hadir ini kondisi nilai bagai kalang dampak jadi resesi,0
2023-01-19 02:42:43+00:00,ekonomi indonesia tumbuh tengah tekan global tumbuh hindar indonesia dari ancam resesi,1
2023-01-19 03:24:53+00:00,ekonomi indonesia kuat hadap resesi,1
2023-01-19 04:28:44+00:00,wall st tenggelam data lemah komentar fed hawkish amp dow hampir rugi hari rabu turun hari besar lebih banyak dari bulan data ekonomi lemah picu khawatir resesi komentar hawkish dari,0
2023-01-19 06:01:18+00:00,tahan ekonomi indonesia tak dampak resesi global,1
2023-01-19 06:06:05+00:00,tiga dunia ancam resesi stafsus menkeu tumbuh ekonomi ri capai persen,0
2023-01-19 07:46:31+00:00,amat ekonomi universitas muhammadiyah yogyakarta umy ayif fathurrahman nilai indonesia tidak kena resesi dapat ancam ekonomi nasional tsb rupa dampak positif dari indonesia belum pakai instrumen digital international payment,1
2023-01-19 07:51:25+00:00,indonesia nilai tidak dampak resesi ekonomi libat indonesia forum internasional bidang ekonomi sangat batas bawah dampak positif dari indonesia belum pakai instrumen digital international payment,1
2023-01-19 08:49:51+00:00,data ekonomi amerika serikat sinyalir datang resesi,0
2023-01-19 09:05:33+00:00,waspada amerika serikat eropa potensi alami resesi ekonomi tahun,0
2023-01-19 11:20:13+00:00,jadi guys tumbuh ekonomi lambat resesi jadi ada perlu the greater good semua resesi ini masih relatif kontrol tidak mungkin besar tidak parah the great recession tahun,0
2023-01-19 13:23:23+00:00,siap lihat rilis data ekonomi as hari jual ritel angka produksi industri lemah paksa pasar hitung risiko resesi,0
2023-01-19 14:48:13+00:00,data ekonomi nilai picu khawatir resesi wall street tutup lemah,0
2023-01-19 15:05:03+00:00,bi turun proyeksi tumbuh dunia jadi koreksi proyeksi tumbuh ekonomi serta tingkat risiko potensi resesi amerika serikat as eropa,0
2023-01-19 16:16:13+00:00,ancam resesi ekonomi erick thohir beri tugas khusus bki,0
2023-01-19 22:45:53+00:00,mudah an ga jadi resesi ekonomi,1
2023-01-19 23:28:02+00:00,ketidakpastian potensi resesi ekonomi bikin harga emas cukup tarik,0
2023-01-20 02:18:05+00:00,ini jadi selamat indonesia dari resesi ekonomi global,1
2023-01-20 02:31:50+00:00,optimis ekonomi ri aman dari resesi,1
2023-01-20 02:44:23+00:00,kondisi pasar tenaga kerja as masih ketat picu khawatir bank sentral as federal reserve lanjut naik suku bunga acu agresif akhir dgn bijak salah policy error yg dorong ekonomi as dalam resesi disclaimer on,0
2023-01-20 02:46:09+00:00,optimis perintah indonesia kendali ekonomi cegah resesi,1
2023-01-20 03:40:50+00:00,perintah tetap optimis waspada potensi ancam sebut situasi ekonomi global tahun pun jadi tantang banyak negara prediksi alami resesi,1
2023-01-20 05:57:03+00:00,resesi turun ekonomi phk anggur konflik perang rusia vs ukraina miskin lapar tuntut green industri,0
2023-01-20 06:05:12+00:00,ekonomi indonesia yakin relatif kebal resesi global,1
2023-01-20 06:19:43+00:00,kepala bin jenderal budi gunawan kata tahun tahun hantu ancam resesi inflasi dampak pengaruh dengan daerah kena rasa ekonomi rumah tangga sudut sudut kota kabupaten hingga pelosok desa,0
2023-01-20 07:00:28+00:00,jokowi hebat tengah ancam resesi dunia tumbuh ekonomi domestik atas,1
2023-01-20 07:24:55+00:00,indonesia nilai tidak dampak resesi ekonomi global,1
2023-01-20 08:05:34+00:00,juga gambar tahun tahun hantu ancam resesi inflasi dampak pengaruh dengan daerah kena rasa ekonomi rumah tangga sudut sudut kota hingga pelosok pelosok desa,0
2023-01-20 08:29:02+00:00,indonesia tidak dampak resesi ekonomi global,1
2023-01-20 08:31:27+00:00,bener awal tahun beneran miskin resesi ekonomi global gara pledut nyata,0
2023-01-20 11:56:43+00:00,kemenkeu optimis ekonomi ri tahun masih tumbuh,1
2023-01-20 14:25:02+00:00,per startup tutup mengatasnamakan resesi ekonomi pdhl skala ekonomi aja yg ga nyampe opex hr yg mahal hahaha,0
2023-01-20 18:31:13+00:00,foresight bin ungkap ekonomi dunia hantu resesi inflasi,0
2023-01-20 22:54:15+00:00,departemen uang as kira krisis global ketidakmampuan washington bayar utang ketidakmampuan perintah as bayar wajib sebab resesi ekonomi as dapat picu krisis uang global menteri uang as janet yellen,0
2023-01-21 00:34:49+00:00,ekonomi indonesia yakin relatif aman dari ancam resesi global lalu terap bijak makro yg responsif kendali inflasi dmna dampak dari bijak makro tsb utk kendali inflasi dukung tumbuh ekonomi lihat jalan efektif,1
2023-01-21 00:42:49+00:00,ekonomi indonesia yakin relatif kebal resesi global teliti center for indonesian policy studies cips hasran kata ekonomi indonesia relatif aman dari ancam resesi global lalu terap bijak makro responsif kendali inflasi,1
2023-01-21 01:11:04+00:00,peluang indonesia alami resesi sangat kecil mungkin lambat ekonomi tahun ekonomi indonesia mampu tumbuh dukung beberapa faktor lain ekonomi yang orientasi domestik dgn konsumsi masyarakat amp besar populasi,1
2023-01-21 01:22:56+00:00,ekonomi indonesia kuat hadap resesi global loh,1
2023-01-21 01:51:34+00:00,ekonomi indonesia punya fundamental kuat hadap isu resesi,1
2023-01-21 02:37:41+00:00,aku sih percaya mampu perintah indonesia hadap resesi global sudah uji hadap krisis ekonomi dampak covid,1
2023-01-21 02:40:41+00:00,ekonomi indonesia kuat hadap resesi global faktor utama ekonomi catat baik,1
2023-01-21 07:04:11+00:00,ekonomi indonesia kuat hadap resesi global,1
2023-01-21 07:17:35+00:00,ekonomi indonesia relative aman dari ancam resesi global lalu terap bijak makro responsif kendali inflasi bakwan madame ping the link oppo reno bismillah happy cny ice bsd rest in peace,1
2023-01-21 07:22:40+00:00,ekonomi indonesia kuat hadap resesi global akan datang,1
2023-01-21 13:59:06+00:00,jusuf kalla optimistis ekonomi indonesia kebal resesi,1
2023-01-22 00:10:54+00:00,ekonomi indonesia yakin lebih relatif kebal meski sedang jadi resesi global dampak dari wabah covid yg hingga kini berahkir indonesia bisa indonesia mampu ini semua kerja keras perintah bawah komando presiden jokowi,1
2023-01-22 00:16:36+00:00,ekonomi indonesia yakin relatif kebal resesi global dampak dari bijak makro laku perintah indonesia kendali inflasi dukung tumbuh ekonomi lihat jalan efektif,1
2023-01-22 01:56:19+00:00,keluarga tapi profit turun langsung layoff resesi ekonomi layoff keluarga mah ga nyingkirin apa yg jadi,0
2023-01-22 03:43:50+00:00,us treasury mungkin krisis uang global default negara sebut ketidakmampuan bayar utang negara sebab resesi ekonomi as mungkin sebab krisis uang global,0
2023-01-22 09:07:59+00:00,tidak alami resesi negara salah satu faktor utama konsumsi negeri kuat sektor industri stabil perintah telah ambil tindak cepat atas dampak pandemi,1
2023-01-22 10:12:26+00:00,hari cerah fix bakal resesi ekonomi,0
2023-01-22 14:42:05+00:00,tahun gelap bin ancam resesi hingga inflasi serpong fp ekonomi kepala,0
2023-01-22 16:05:11+00:00,jokowi gas pol pulih ekonomi bumn minta hadap potensi resesi investasi,1
2023-01-23 03:09:39+00:00,bank dunia prediksi mungkin jadi resesi ekonomi global,0
2023-01-23 04:14:10+00:00,minyak turun tahan ekspektasi pasar pulih ekonomi china ada potensi resesi as crude oil wti futures turun usd per barel brent oil futures turun usd per barel,0
2023-01-23 06:03:36+00:00,imf ekonomi global baik usai china buka batas resesi batal,1
2023-01-23 06:21:33+00:00,ketidakpastian ekonomi ancam resesi buat usaha ambil putus phk aman roda usaha simak daftar usaha raksasa lepas karyawannya,0
2023-01-23 07:07:33+00:00,resesi ekonomi global prediksi jadi tentu pengaruh situasi ekonomi indonesia,0
2023-01-23 08:43:38+00:00,ekonomi indonesia aman saat ekonomi dunia sedang gejolak dukung perintah indonesia hadap resesi,1
2023-01-23 11:01:08+00:00,dua ekonomi dunia landa resesi inflasi tinggi kue iklan kerut potensi revenue giur mereka harap awal pandemi nyata pepes kosong,0
2023-01-23 23:23:09+00:00,asean macroeconomic research office amro kira ekonomi indonesia tumbuh besar kira capai ri pasti tak resesi ekonomi indonesia kira tumbuh solid besar tetap kokoh,1
